monthyr,name,session,users,pageviews,streaming event
Jan2015,WMFE,40030,18929,79854,0.213564826
Jan2015,WUFT-FM,39391,27628,64204,0
Jan2015,WCLK,39095,23479,62939,0.303107814
Jan2015,WCQS,39061,24935,58400,0.222062927
Jan2015,WJCT,38831,32752,63337,0.045530633
Jan2015,WEMU 89.1,38750,27887,59044,0.084954839
Jan2015,KUVO,38445,22654,64516,0.297333854
Jan2015,WHRV FM,38444,15213,51522,0
Jan2015,WFDD,38372,27611,65773,0.214453247
Jan2015,KUAR,37877,27181,56863,0.11122845
Jan2015,88.9 KETR,37794,28243,61656,0.014076308
Jan2015,WUKY,37429,27523,51400,0.033583585
Jan2015,KCBX,36983,26334,56883,0.134196793
Jan2015,KNAU,36673,25875,48189,0.185313446
Jan2015,WDIY,35873,22854,43737,0.036963733
Jan2015,WUOT,34328,20063,51359,0.244319506
Jan2015,WDAV Classical Public Radio,33981,16455,60361,0
Jan2015,Interlochen Public Radio,33492,22317,51470,0.133972292
Jan2015,WUWF,33404,25440,49751,0.096784816
Jan2015,Alabama Public Radio,33373,24898,46198,0.086477092
Jan2015,Ozarks Public Radio,32786,23377,51725,0.097297627
Jan2015,WKMS,32474,25398,59672,0.049300979
Jan2015,KVPR,31670,23720,45748,0.10454689
Jan2015,KRVS,31423,20978,45365,0.155554848
Jan2015,WBHM 90.3 Birmingham,31058,29957,34617,0
Jan2015,WNMU,29812,22392,45377,0.027304441
Jan2015,WBFO,29705,24259,52656,0.021612523
Jan2015,WSHU,29648,16642,53138,0.392437938
Jan2015,WBAA,29535,21650,42702,0.094768918
Jan2015,NPR Berlin,29479,22035,40127,0.080837206
Jan2015,Hawaii Public Radio,28240,22338,38295,0.025531161
Jan2015,KIOS,27945,17917,42126,0.240436572
Jan2015,KTEP,27398,22301,33872,0.049784656
Jan2015,KANW,27361,18645,38826,0.218120683
Jan2015,KVNF,27301,19434,41522,0.108091279
Jan2015,WCBU peoria public radio,27225,20878,40255,0.042167126
Jan2015,WSKG Public Media,26957,18277,55852,0.000630634
Jan2015,WEKU,26789,18137,37147,0.141252006
Jan2015,WUTC,26424,19321,33444,0.116825613
Jan2015,WYSO,26243,18306,48045,0.068361087
Jan2015,WKNO,26035,18455,33737,0.1632802
Jan2015,White Pine Community Broadcasting,25414,19405,39500,0.048792004
Jan2015,KSUT Four Corners,25194,16328,32631,0.197388267
Jan2015,WQCS FM,24736,17206,32303,0.121563713
Jan2015,KPCW 91.9FM,24730,17206,40659,0.134209462
Jan2015,WMOT,24678,17870,29194,0.019734176
Jan2015,Delmarva Public Radio,24070,18188,32788,0.05189032
Jan2015,WTEB,24044,18859,32941,0.083555149
Jan2015,WAER Syracuse Public Media,23594,17443,35498,0.092989743
Jan2015,WVAS,22828,16758,25614,0.026765376
Jan2015,KTTZ,22576,17062,32003,0.014794472
Jan2015,Red River Radio KDAQ,22422,16264,32002,0.107572919
Jan2015,WMKY,21978,17126,28320,0.017153517
Jan2015,PECONIC PUBLIC BROADCASTING,21392,16576,27886,0.07750561
Jan2015,KNBA KBC,20357,15210,26215,0.074126836
Jan2015,KENW,19683,15935,26928,0.000660468
Jan2015,WVIA,19574,12265,44259,0
Jan2015,KAWC,19216,15175,21439,0.034710658
Jan2015,WHQR,19196,12353,36540,0.232861013
Jan2015,WGTE Public Media,18985,11747,51130,0
Jan2015,KSJD,18914,13476,23040,0.029078989
Jan2015,South Carolina ETV Radio,18743,10841,42665,0.374753241
Jan2015,KACU,18725,14303,21000,0.014419226
Jan2015,WGLT,18410,9875,36599,5.43E-05
Jan2015,KDLG,18310,10530,39809,0.037302021
Jan2015,WMUK,17591,13330,30583,0.119436075
Jan2015,WESM,17399,13908,20468,0.035404334
Jan2015,WCSU,17392,13061,20954,0.017536799
Jan2015,WYSU,17364,12239,22104,0
Jan2015,KASU,17196,13220,20115,0.060886253
Jan2015,88.1 WVPE,16528,10850,27533,0.305118587
Jan2015,Utah Public Radio,16026,12411,27857,0.071384001
Jan2015,KCCU,15778,12571,17835,0.037774116
Jan2015,KOSU,15622,10268,25129,0.303546281
Jan2015,KUNR Reno Public Radio,15221,9719,25418,0.281650351
Jan2015,KAZU,15047,8626,28106,0.167076494
Jan2015,WPRL,14956,12158,16242,0.022532763
Jan2015,WKU Public Radio,12905,9886,21642,0.154668733
Jan2015,KAJX,12864,9956,21683,0.027751866
Jan2015,WRKF,12813,8138,22907,0.318348552
Jan2015,WJSU,12741,10528,13757,0.010438741
Jan2015,Tri States Public Radio,12475,8655,25093,0.07503006
Jan2015,KUAF 91.3 FM Fayetteville,12181,6831,22215,0.292915196
Jan2015,KPBX,11996,6109,27314,0.312854285
Jan2015,NIPR Northeast Indiana Public Radio,10372,6583,20370,0.257231007
Jan2015,WUCF-FM,9050,6532,14413,0
Jan2015,High Plains Public Radio,8971,6098,16979,0.067996879
Jan2015,WNTI,8883,4584,21945,0.367330857
Jan2015,WFIT,8752,5673,18656,0.267710238
Jan2015,KWIT,8536,7540,13138,0.025304592
Jan2015,KUSP,8435,4885,13983,0.004860699
Jan2015,WSIU Public Braodcasting,8150,6769,14703,0.014110429
Jan2015,KBBI,7634,5905,12205,0
Jan2015,KWBU,7283,6111,12234,0.042152959
Jan2015,KRCU,7193,6133,12372,0.064229112
Jan2015,Digital Services,6443,4843,15007,0.015675927
Jan2015,KSFR,6346,3871,15014,0.256066814
Jan2015,WMNF Tampa,6235,3367,8197,0
Jan2015,KCND,6012,4959,9813,0.002994012
Jan2015,KRCB,5881,4427,12847,0.081448733
Jan2015,Georgia Public Broadcasting,5608,4116,14747,0
Jan2015,KUAC,5205,4315,9353,0.02074928
Jan2015,WEAA-FM,4818,3607,13877,0.274802823
Jan2015,KVCR,4773,3176,14494,0.101194217
Jan2015,Northstate Public Radio,4601,2188,9074,0.434253423
Jan2015,WVIK,4332,2821,10556,0.234533703
Jan2015,WNIN,1606,1128,3177,0.021793275
Jan2015,KEDM,1303,798,5684,0.099002302
Jan2015,North Country Public Radio,1249,1168,1496,0
Jan2015,PRNDI - NON STATION,1024,720,2761,0
Jan2015,WYEP,877,772,1974,0.001140251
Jan2015,KAMU,651,513,1479,0.162826421
Jan2015,WAPS,493,466,628,0
Jan2015,WGVU,430,371,698,0
Jan2015,WTMD,415,360,678,0
Jan2015,WDET,303,270,610,0
Jan2015,Mississippi Public Broadcasting,168,142,204,0
Jan2015,WOUB,89,59,344,0
Jan2015,WICN,64,55,104,0
Jan2015,88Nine RadioMilwaukee,16,16,20,0
