monthyr,name,session,users,pageviews,streaming event
Jul2015,MTPR,48923,30155,84797,0.128446743
Jul2015,Wyoming Public Media,44993,29171,74406,0.179605716
Jul2015,KMUW,44417,29383,78751,0.009005561
Jul2015,WVTF & RADIO IQ,44237,25903,80791,0.289508782
Jul2015,KDLG,43920,21016,111490,0.040710383
Jul2015,KGOU,42126,33597,63882,0.018966909
Jul2015,Illinois Public Media,41782,18542,86180,0
Jul2015,WNCW,41606,19543,84634,0.322886122
Jul2015,northern public radio,38916,28716,61138,0.165458937
Jul2015,WFYI,38391,33370,48678,0
Jul2015,WNKU,37092,15858,57161,0.444947698
Jul2015,New England Public Radio,36431,23475,64096,0.000219593
Jul2015,WMHT,36278,23630,64241,0
Jul2015,South Dakota Public Broadcasting,35162,24424,83983,0.036886411
Jul2015,KVPR,34965,28018,48060,0.083969684
Jul2015,Interlochen Public Radio,34652,21506,75624,0.13540344
Jul2015,WQED Multimedia,34624,20978,85353,0
Jul2015,WHRV FM,34151,11574,46578,0
Jul2015,WKMS,33689,25535,68787,0.052717504
Jul2015,KWGS,33446,20471,55671,0.159869641
Jul2015,WKAR,33059,21144,61299,0.14964155
Jul2015,WOSU Public Media,32942,22802,57061,0.111923988
Jul2015,WGCU,32766,21317,60974,0.150064091
Jul2015,KUAR,32613,26079,51565,0.082053169
Jul2015,KLCC,32172,20027,57816,0.034315554
Jul2015,WFSU,31637,25942,47669,0.041091127
Jul2015,WSHU,31289,19898,55062,0.310620346
Jul2015,WDAV Classical Public Radio,31108,15332,53548,0.000128584
Jul2015,KOSU,29182,22229,48685,0.182098554
Jul2015,KUNM,29069,18197,57058,0.167154013
Jul2015,KRWG,28603,20142,56019,0.079257421
Jul2015,Mississippi Public Broadcasting,28498,18018,57666,0.016141484
Jul2015,WYSO,27993,20306,46343,0.076483407
Jul2015,KBIA,27054,19934,47758,0.129186072
