monthyr,name,session,users,pageviews,streaming event
Jul2014,Vermont Public Radio,232783,131332,459371,0.050484786
Jul2014,KUT,230580,161070,391258,0.139322578
Jul2014,Louisville Public Media,223898,152303,370807,0.08452063
Jul2014,KWGS,214527,92629,252963,0.029944949
Jul2014,North Carolina Public Radio - WUNC,201864,144104,340646,0.147777712
Jul2014,KCUR,192961,133995,313857,0.071024715
Jul2014,NHPR,184477,132219,352623,0.090808068
Jul2014,WGBH,171636,140411,294419,0.036152089
Jul2014,ideastream,164470,98595,252196,0
Jul2014,WNPR,159445,130399,291296,0.084982282
Jul2014,KPLU,153092,105345,280779,0.09293758
Jul2014,Houston Public Media,149586,87802,259453,0.199691148
Jul2014,Indiana Public Media / WFIU,142563,125192,193997,7.01E-06
Jul2014,St. Louis Public Radio,138641,90800,261348,0.071219913
Jul2014,Wyoming Public Media,134877,76899,176343,0.056540403
Jul2014,WLRN,130018,99194,240874,0.130166592
Jul2014,WAMC Northeast Public Radio,124218,81322,244759,0.183338969
Jul2014,WABE,123556,82425,239194,0.143109197
Jul2014,NET Radio,114144,97025,158805,0.000113891
Jul2014,WBGO,111237,44132,289537,0
Jul2014,KUSC,109817,42411,177548,0
Jul2014,Maine Public Broadcasting Network (MPBN),108638,59993,222415,0.007538799
Jul2014,Nashville Public Radio,103228,69503,166668,0
Jul2014,WKSU,98569,60586,174231,0
Jul2014,WRVO Public Media,96418,59987,139527,0.105042627
Jul2014,Boise State Public Radio,86712,69737,153021,0.067476243
Jul2014,Capital Community Broadcasting,86074,52154,156213,0
Jul2014,West Virginia Public Broadcasting,83644,62907,148791,0.016785424
Jul2014,Iowa Public Radio,82998,50247,159864,0.200330128
Jul2014,Delmarva Public Radio,81999,62993,97195,0.014341638
Jul2014,KSTX,81387,53084,143466,0.166500793
Jul2014,WFAE,78500,52020,150703,0.193006369
Jul2014,KMUW,76169,50020,107953,0.0406202
Jul2014,KRWG,75309,54921,97019,0.016757625
Jul2014,WESA,73817,52467,129013,0.130674506
Jul2014,WUWM 89.7 FM - Milwaukee Public Radio,72042,49084,145752,0.137294911
Jul2014,KUNC,71700,47319,143611,0.189916318
Jul2014,WMRA,70880,46543,82654,0.054077314
Jul2014,KWSU,70470,51105,129088,0.155853555
Jul2014,KUAZ-AM/FM,67472,41225,155642,0.09282369
Jul2014,KUER,65916,34933,128828,0.168775411
Jul2014,WDIY,65872,46281,77928,0.019887054
Jul2014,witf,65462,44426,128035,0
Jul2014,WUSF Public Media,64500,46730,122565,0.004697674
Jul2014,KALW,61882,44704,122635,0.131993148
Jul2014,89.9 WWNO,61283,39824,119235,0.190754369
Jul2014,WJCT,60264,51128,101006,0.037070224
Jul2014,WYPR -Your Public Radio,57936,35436,107696,0.171706711
Jul2014,WRTI,56946,24961,137682,0.457556281
Jul2014,Nevada Public Radio,54888,35756,107535,0.013245154
Jul2014,WFYI,54876,30652,120004,0.00069247
Jul2014,Rhode Island Public Radio,51349,29998,102831,0.083760151
Jul2014,Jefferson Public Radio,50872,25988,108059,0.187313257
Jul2014,Cincinnati Public Radio,50812,34662,88613,0.11341809
Jul2014,WXXI Public Broadcasting,50780,38962,94104,0.06142182
Jul2014,Illinois Public Media,46177,18400,87373,0
Jul2014,WNCW,45607,22941,93241,0.239151885
Jul2014,WUFT-FM,40763,28489,62104,0
Jul2014,WKAR,39148,25447,70828,0.054868703
Jul2014,WHRV FM,39131,19652,52712,0
Jul2014,MTPR,36206,21210,72197,0.25515108
Jul2014,KGOU,36021,27934,65958,0.107409567
Jul2014,New England Public Radio,35905,22658,62626,0
Jul2014,WQED Multimedia,35581,21953,97329,2.81E-05
Jul2014,KLCC,35011,22761,66925,0.208563023
Jul2014,WKMS,34525,25926,67827,0.041998552
Jul2014,WGCU,34138,22520,65090,0.119602789
Jul2014,WDAV Classical Public Radio,33920,17331,61783,0
Jul2014,WPSU,33744,26395,59858,0.05535799
Jul2014,WVTF & RADIO IQ,32956,20184,63896,0.142796456
Jul2014,WFSU,32734,25718,57592,0.05950999
Jul2014,WNKU,32182,18648,60636,0.354235287
Jul2014,northern public radio,31974,21876,57357,0.216676049
Jul2014,Interlochen Public Radio,31000,21028,64093,0.134258065
Jul2014,KUNM,30771,20878,60977,0.186214293
Jul2014,South Carolina ETV Radio,30196,22824,33260,0.003477282
Jul2014,WYSU,30085,21749,34871,0
Jul2014,Ozarks Public Radio,30017,24101,57139,0.068228004
Jul2014,KUAR,29816,22386,52486,0.118258653
Jul2014,WCBE,29616,22891,55479,0.118989735
Jul2014,KDLG,29217,17673,60872,0.029263785
Jul2014,South Dakota Public Broadcasting,29139,20530,83485,0.033700539
Jul2014,KUVO,28162,16480,56389,0.340565301
Jul2014,KNAU,27969,20419,43826,0.195466409
Jul2014,WUIS,26667,20534,44915,0.084898939
Jul2014,KBIA,26582,20780,48304,0.107742081
Jul2014,KVPR,26473,20679,43393,0.103992747
Jul2014,WBFO,26446,22344,47242,0.019171141
Jul2014,WEMU 89.1,26143,20011,45547,0.126840837
Jul2014,WSHU,25222,14313,50721,0.360756482
Jul2014,KCBX,25161,17882,46067,0.152458169
Jul2014,WCLK,25118,15076,48775,0.409347878
Jul2014,KRCC,25054,16251,46515,0.157659456
Jul2014,WYSO,24651,17041,49657,0.224372236
Jul2014,WUKY,24579,18275,40571,0.128483665
Jul2014,WMFE,23942,14988,37280,0
Jul2014,White Pine Community Broadcasting,23760,20024,40116,0.045664983
Jul2014,WBHM 90.3 Birmingham,23196,22230,26491,0
Jul2014,WCQS,23171,14270,42113,0.332527729
Jul2014,WFDD,22855,14762,46054,0.288077007
Jul2014,WBAA,22532,17837,40456,0.087164921
Jul2014,KVNF,21363,17203,36233,0.099892337
Jul2014,KANW,21233,14727,35275,0.27819903
Jul2014,Alabama Public Radio,21068,16961,37031,0.121321435
Jul2014,Tri States Public Radio,20856,16523,43052,0.028624856
Jul2014,Hawaii Public Radio,20555,16612,32674,0.033617125
Jul2014,88.9 KETR,19697,15274,34553,0.017413819
Jul2014,KIOS,19627,12883,32744,0.303867122
Jul2014,WUWF,18295,13751,33499,0.163377972
Jul2014,KPCW 91.9FM,18281,13296,37445,0.150921722
Jul2014,KRVS,18123,13103,32637,0.216520444
Jul2014,WCBU peoria public radio,18007,14529,30016,0.033875715
Jul2014,WUOT,17937,11086,33875,0.27429336
Jul2014,Utah Public Radio,17932,14942,31444,0.055208566
Jul2014,WKNO,17896,13401,27479,0.190713008
Jul2014,WTEB,17488,13946,27084,0.116822964
Jul2014,NPR Berlin,17114,14333,25930,0.081745939
Jul2014,WEKU,16960,12711,29102,0.143632075
Jul2014,WGLT,16959,9521,32991,0
Jul2014,WSKG Public Media,16496,10333,33944,0
Jul2014,WHQR,16298,11059,33308,0.184501166
Jul2014,KOSU,15601,9986,27061,0.342926735
Jul2014,WUTC,15257,11744,23904,0.165038998
Jul2014,Red River Radio KDAQ,14649,11172,25658,0.1380299
Jul2014,KAJX,14180,10416,27253,0.10303244
Jul2014,WQCS FM,13900,10539,22949,0.188201439
Jul2014,WNMU,13834,10673,25729,0.038600549
Jul2014,WAER Syracuse Public Media,13753,11341,24730,0.080636952
Jul2014,WVAS,13486,12089,19247,0.061545306
Jul2014,KSUT Four Corners,13441,9363,20492,0.244847854
Jul2014,WKU Public Radio,13432,10020,25547,0.126861227
Jul2014,WMOT,13381,11987,20035,0.036843285
Jul2014,WMUK,13282,10232,27091,0.107363349
Jul2014,KAZU,12909,7272,25017,0.148191184
Jul2014,KTEP,12715,10831,19668,0.088163586
Jul2014,WRKF,12579,7556,26545,0.323475634
Jul2014,PECONIC PUBLIC BROADCASTING,12476,10165,20682,0.134177621
Jul2014,WGTE Public Media,11554,7110,29730,0
Jul2014,KASU,11314,9707,17466,0.067438572
Jul2014,88.1 WVPE,11100,5113,18703,0.143243243
Jul2014,KENW,10810,9564,17845,0.001757632
Jul2014,KUAF 91.3 FM Fayetteville,10310,6615,21851,0.117555771
Jul2014,KWBU,10059,8808,16624,0.019385625
Jul2014,WMKY,9967,8739,14922,0.036420187
Jul2014,WESM,9710,8604,14968,0.053141092
Jul2014,KTTZ,9361,7739,17473,0.025851939
Jul2014,High Plains Public Radio,9233,6571,17858,0.177515434
Jul2014,KRCU,9214,7832,15633,0.054373779
Jul2014,KNBA/KBC,9069,7183,13931,0.142463337
Jul2014,WMHT,9027,8065,11861,0
Jul2014,KCCU,8812,7911,11893,0.046754426
Jul2014,KAWC,8791,7700,11344,0.049937436
Jul2014,KACU,8458,7294,11570,0.073539844
Jul2014,NIPR Northeast Indiana Public Radio,8343,5229,18404,0.232650126
Jul2014,WUCF-FM,8132,6294,11894,0
Jul2014,Digital Services,7723,5219,20169,0.013595753
Jul2014,WSIU Public Braodcasting,7630,6340,13719,0.014941022
Jul2014,KUSP,7495,4345,11339,0
Jul2014,KSJD,7269,6078,10427,0.056679048
Jul2014,WJSU,7058,6568,8603,0.017852083
Jul2014,WFIT,6864,4485,14373,0.310606061
Jul2014,WPRL,6771,6252,7683,0.012848914
Jul2014,KBBI,6612,4415,12789,0
Jul2014,WCSU,6283,5590,9949,0.042973102
Jul2014,Mississippi Public Broadcasting,5937,4561,11605,0
Jul2014,KSFR,5757,3762,14285,0.217126976
Jul2014,KUAC,5429,4510,10573,0.020445754
Jul2014,WMNF Tampa,4718,2742,6473,0
Jul2014,KUNR Reno Public Radio,4492,2898,7495,0
Jul2014,KRCB,4084,3243,9055,0.038442703
Jul2014,KWIT,3067,2495,5399,0.140854255
Jul2014,KCND,3063,2551,4757,0.005550114
Jul2014,WNTI,2537,1684,8165,0.258178952
Jul2014,WYEP,1340,1229,1870,0
Jul2014,WAPS,1001,917,1201,0
Jul2014,WNIN,927,740,1798,0.012944984
Jul2014,PRNDI - NON STATION,795,594,2042,0
Jul2014,KAMU,743,561,1925,0.142664872
Jul2014,North Country Public Radio,616,580,720,0
Jul2014,WTMD,503,399,835,0
Jul2014,WDET,322,286,578,0
Jul2014,WGVU,260,209,401,0
Jul2014,WIAA,46,1,1704,0.5
Jul2014,WICN,39,37,62,0
Jul2014,KDFC,36,33,45,0
Jul2014,WOUB,30,27,75,0
Jul2014,89.9 WWNO,23,3,11,0.652173913
Jul2014,Chicago Public Media,10,2,481,0
Jul2014,KMFA,10,10,12,0
Jul2014,88Nine RadioMilwaukee,8,7,10,0
Jul2014,90.3 Birmingham,7,1,14,0
Jul2014,Wisconsin Public Radio,7,1,20,0
Jul2014,WXYZ,5,5,14,0
Jul2014,KXCI,1,1,1,0
Jul2014,NPRStations,1,1,42,0
Jun2014,WBUR,2360211,1663271,3646665,0
Jun2014,minnesota public radio,2231989,1206300,3798190,0
Jun2014,KQED,1977867,1352241,3214094,1.52E-06
Jun2014,Southern California Public Radio,1009789,724144,1492468,0
Jun2014,WHYY,812081,556402,1122770,1.23E-06
Jun2014,KPBS,579997,447875,919784,0
Jun2014,Oregon Public Broadcasting,546491,358288,1020420,5.49E-06
Jun2014,WAMU 88.5,465927,227487,832224,1.07E-05
Jun2014,Public Media for North Texas,440256,301633,801164,0.002073793
Jun2014,KEXP,325320,166231,714463,3.07E-05
Jun2014,Michigan Radio,321287,225095,528774,0.13137164
Jun2014,KUT,302603,215559,520198,0.110259978
Jun2014,KUOW,301769,210721,559121,0.109474466
Jun2014,WXPN,270553,200196,768910,5.17E-05
Jun2014,WFUV,252372,101124,544134,0
Jun2014,Colorado Public Radio,212677,107533,389118,6.11E-05
Jun2014,Georgia Public Broadcasting,208050,161647,417861,0.000302812
Jun2014,Vermont Public Radio,199116,108255,408096,0.053210189
Jun2014,North Carolina Public Radio - WUNC,177510,130481,301822,0.160914878
Jun2014,Louisville Public Media,173923,109275,304904,0.103729811
Jun2014,Capital Public Radio,164451,95494,348851,0
Jun2014,KPLU,162889,113355,297848,0.088219585
Jun2014,Houston Public Media,146290,88483,254457,0.193177934
Jun2014,ideastream,145950,85137,221452,0
Jun2014,NHPR,137998,94216,284249,0.122124958
Jun2014,St. Louis Public Radio,125414,80238,239822,0.076123878
Jun2014,KCUR,125307,85991,222570,0.10270775
Jun2014,KUER,119551,69829,233275,0.096377278
Jun2014,WGBH,116030,89436,214472,0.047754891
Jun2014,KUSC,113613,43129,189966,0
Jun2014,WLRN,109177,81568,208646,0.14986673
Jun2014,WBGO,108214,43342,283279,0
Jun2014,WAMC Northeast Public Radio,107519,66954,221150,0.191984672
Jun2014,WABE,103153,68644,190414,0.159122856
Jun2014,WNPR,99197,72529,192887,0.097331573
Jun2014,WKSU,98782,60623,168567,0
Jun2014,Maine Public Broadcasting Network (MPBN),93659,49778,198307,0.005274453
Jun2014,KUNC,78726,53500,152609,0.182900185
Jun2014,Capital Community Broadcasting,74225,46298,132014,0
Jun2014,Nashville Public Radio,73291,46131,130826,0
Jun2014,KSTX,72301,47398,127316,0.178877194
Jun2014,KUAZ-AM/FM,70392,42848,156463,0.082168428
Jun2014,witf,69069,48345,135459,0
Jun2014,WUSF Public Media,67438,47123,131269,0.004418874
Jun2014,WUWM 89.7 FM - Milwaukee Public Radio,67228,44275,140026,0.141890284
Jun2014,Iowa Public Radio,67222,36957,131236,0.23147184
Jun2014,WFAE,67186,44107,130018,0.213794541
Jun2014,West Virginia Public Broadcasting,64686,45920,122906,0.020437189
Jun2014,NET Radio,63974,50185,104171,0.000281364
Jun2014,WESA,63237,43842,112389,0.149058304
Jun2014,WFYI,61288,35349,128786,0.000505809
Jun2014,WYPR -Your Public Radio,60888,36838,119004,0.175518986
Jun2014,Nevada Public Radio,60619,42152,115633,0.009963873
Jun2014,WRTI,57088,26025,134085,0.437237248
Jun2014,Rhode Island Public Radio,54966,31767,107208,0.072517556
Jun2014,89.9 WWNO,54832,34840,112166,0.187919463
Jun2014,Boise State Public Radio,54492,40308,104032,0.105336563
Jun2014,KALW,52597,35434,108629,0.156624903
Jun2014,88.9 KETR,50669,40720,86616,0.009532456
Jun2014,Illinois Public Media,50594,23364,94580,0
Jun2014,KWSU,50010,32920,105905,0.209998
Jun2014,WRVO Public Media,46206,26631,87023,0.221919231
Jun2014,WXXI Public Broadcasting,44270,34128,81019,0.061983284
Jun2014,WJCT,43453,35624,78834,0.05332198
Jun2014,Jefferson Public Radio,41479,18244,93601,0.212493069
Jun2014,Cincinnati Public Radio,41475,26771,78469,0.13005425
Jun2014,South Dakota Public Broadcasting,41439,29124,226973,0.023238978
Jun2014,WHRV FM,39775,20092,53910,0
Jun2014,WNCW,37260,15934,86735,0.306199678
Jun2014,WKAR,36859,23225,70702,0.062155783
Jun2014,Wyoming Public Media,36492,22866,73069,0.209744602
Jun2014,WQED Multimedia,35313,22126,95007,0
Jun2014,WBHM 90.3 Birmingham,34571,33448,38395,0
Jun2014,WVTF & RADIO IQ,33707,21971,62574,0.121458451
Jun2014,WUFT-FM,33189,23155,50940,0
Jun2014,WDAV Classical Public Radio,30312,15045,56532,0
Jun2014,MTPR,30264,15138,64265,0.328178694
Jun2014,WPSU,29398,21615,62374,0.061432751
Jun2014,WFSU,29091,22960,49918,0.058334193
Jun2014,New England Public Radio,28244,16583,53080,0
Jun2014,WNKU,27839,14744,57646,0.404109343
Jun2014,South Carolina ETV Radio,27818,21514,30511,0.003163419
Jun2014,WGCU,27700,17488,55767,0.124259928
Jun2014,KWGS,25229,16584,50458,0.258353482
Jun2014,KGOU,24977,18167,50298,0.147015254
Jun2014,WKMS,24561,18291,50465,0.05850739
Jun2014,Interlochen Public Radio,24354,16450,44888,0.169746243
Jun2014,KLCC,23592,12544,49271,0.298321465
Jun2014,KUNM,23052,14133,50222,0.233038348
Jun2014,KBIA,22950,16927,45582,0.121655773
Jun2014,KNAU,22934,15943,40295,0.223728961
Jun2014,WMFE,22880,14692,36470,0
Jun2014,KUAR,22770,16318,43416,0.153359684
Jun2014,WSHU,22722,11934,45126,0.411363436
Jun2014,WFDD,22527,14377,47642,0.270963732
Jun2014,WYSO,22481,14987,46835,0.241715226
Jun2014,Utah Public Radio,22474,19066,37958,0.057043695
