monthyr,name,session,users,pageviews,streaming event
Sep2015,KBIA,30830,22600,55294,0.114369121
Sep2015,Mississippi Public Broadcasting,30729,19487,62857,0.027075401
Sep2015,WFDD,30618,18791,58123,0.292997583
Sep2015,KLCC,30432,19058,56251,0.036244742
Sep2015,Hawaii Public Radio,30351,24681,55607,0.030015485
Sep2015,WGCU,29963,19599,52735,0.151687081
Sep2015,Tri States Public Radio,29594,25375,50099,0.027370413
Sep2015,South Dakota Public Broadcasting,29338,19460,90063,0.061660645
Sep2015,KUNM,29201,17622,65157,0.23136194
Sep2015,WSHU,28990,16472,51242,0.322973439
Sep2015,KGOU,28060,19515,56579,0.130506058
Sep2015,WCLK,27730,13375,59247,0.422502705
Sep2015,KNAU,27474,17332,52313,0.20914319
Sep2015,KOSU,26106,17874,44857,0.204818816
Sep2015,WYSO,25921,16874,53162,0.169013541
Sep2015,KPCW 91.9FM,25744,18649,44989,0.082582349
Sep2015,Interlochen Public Radio,25121,16003,46988,0.17654552
