monthyr,name,session,users,pageviews,streaming event
Mar2015,WTEB,17175,13666,26542,0.121106259
Mar2015,KPCW 91.9FM,17067,11435,32013,0.185328412
Mar2015,KENW,16734,14881,24395,0.00083662
Mar2015,KSUT Four Corners,16633,10146,30247,0.291889617
Mar2015,Utah Public Radio,16470,12374,29512,0.060170006
Mar2015,Delmarva Public Radio,16378,12930,25186,0.075833435
Mar2015,KAZU,16073,9154,28514,0.145959062
Mar2015,WNMU,15645,11427,28360,0.057270694
Mar2015,KTEP,15237,12415,21543,0.097788279
Mar2015,KAJX,15107,11628,25023,0.014496591
Mar2015,Red River Radio KDAQ,15107,10861,31309,0.158072417
Mar2015,KUAF 91.3 FM Fayetteville,15064,9404,26253,0.217073818
Mar2015,88.1 WVPE,14857,8808,24984,0.357676516
Mar2015,WMKY,14786,12554,21732,0.030772352
Mar2015,WUTC,14559,10769,23678,0.164228312
Mar2015,WQCS FM,14471,9947,22336,0.211526501
Mar2015,KUNR Reno Public Radio,14010,8490,25473,0.290863669
Mar2015,WVAS,14002,11483,17588,0.050207113
Mar2015,WAER Syracuse Public Media,13883,10100,24723,0.174962184
Mar2015,WDET,13466,5586,16701,0.279370266
Mar2015,Tri States Public Radio,12678,8669,25511,0.061839407
Mar2015,KPBX,12544,6447,27511,0.32557398
Mar2015,WMOT,12116,10229,18832,0.046384946
Mar2015,PECONIC PUBLIC BROADCASTING,12031,9257,19395,0.122184357
Mar2015,WKU Public Radio,11250,8229,18429,0.042311111
Mar2015,NIPR Northeast Indiana Public Radio,11247,7202,21566,0.22886103
Mar2015,KTTZ,11061,8718,19097,0.030015369
Mar2015,KASU,10911,9102,13794,0.017321969
Mar2015,KUSP,10714,6573,24005,0.002613403
Mar2015,WFIT,10510,6881,21823,0.2452902
Mar2015,WESM,10047,8383,13726,0.067482831
Mar2015,WSIU Public Braodcasting,9895,7863,18635,0.014451743
Mar2015,KNBA KBC,9763,7417,15432,0.159889378
Mar2015,WYSU,9762,6933,15030,0
Mar2015,WUCF-FM,9411,6473,15230,0
Mar2015,WNTI,8829,4319,21716,0.396420886
Mar2015,KACU,8707,7378,10955,0.011025612
Mar2015,Digital Services,8687,6058,19260,0.009324278
Mar2015,KAWC,8570,7244,10958,0.076429405
Mar2015,KBBI,8370,6714,13498,0.000119474
Mar2015,WCSU,8336,6809,12160,0.051823417
Mar2015,Georgia Public Broadcasting,8025,5770,23199,0
Mar2015,KSJD,7913,6102,11358,0.062428914
Mar2015,High Plains Public Radio,7709,4949,13953,0.042028798
Mar2015,KSFR,7315,4669,16293,0.218591934
Mar2015,WEAA-FM,7097,4833,18405,0.330562209
Mar2015,KRCU,6749,5573,12464,0.072455179
Mar2015,WVIK,6728,5158,12498,0.15205113
Mar2015,WMNF Tampa,6574,3376,8924,0
Mar2015,KWIT,6396,5341,10105,0.016885553
Mar2015,KRCB,6247,4756,12673,0.067552425
Mar2015,KCCU,6114,5091,7739,0.092901537
Mar2015,KWBU,6017,4655,10639,0.063320592
Mar2015,Northstate Public Radio,5885,3015,13615,0.30382328
Mar2015,KVCR,5814,3728,16490,0.045751634
Mar2015,WJSU,5530,4949,6360,0.021699819
Mar2015,KUAC,4609,3788,8345,0.040789759
Mar2015,WPRL,3673,3329,4454,0.090117071
Mar2015,KCND,2955,2363,5428,0.004737733
Mar2015,KEDM,2741,1927,7187,0.105071142
Mar2015,WTMD,1681,1328,3936,0
Mar2015,North Country Public Radio,1540,1305,3665,0
Mar2015,WGVU,1264,1100,2396,0
Mar2015,KUMD,1092,681,8986,0.021978022
Mar2015,WNIN,1071,765,2029,0.022408964
Mar2015,WDDE,978,697,4723,0.018404908
Mar2015,KAMU,832,599,2163,0.146634615
Mar2015,WAPS,631,613,801,0
Mar2015,WYEP,370,318,744,0
Mar2015,WOUB,309,144,1053,0
Mar2015,WICN,303,256,632,0
Mar2015,NPR Berlin,284,205,451,0.007042254
Mar2015,WOSU Public Media,269,45,5168,0.066914498
Mar2015,NPRStations,129,35,2165,0
Mar2015,KDFC,15,15,20,0
Mar2015,PRNDI - NON STATION,7,5,84,0
Mar2015,Test Station,5,3,6,0
Mar2015,88Nine RadioMilwaukee,4,4,5,0
Mar2015,WXYZ,3,2,22,0
Mar2015,90.3 Birmingham,2,1,4,0
Mar2015,KMFA,1,1,5,0
Mar2015,minfesota public radio,1,1,1,0
Mar2015,WMNR,1,1,3,0
