monthyr,name,session,users,pageviews,streaming event
Jul2014,KWSU,70470,51105,129088,0.155853555
Jul2014,KUAZ-AM/FM,67472,41225,155642,0.09282369
Jul2014,KUER,65916,34933,128828,0.168775411
Jul2014,WDIY,65872,46281,77928,0.019887054
Jul2014,witf,65462,44426,128035,0
Jul2014,WUSF Public Media,64500,46730,122565,0.004697674
Jul2014,KALW,61882,44704,122635,0.131993148
Jul2014,89.9 WWNO,61283,39824,119235,0.190754369
Jul2014,WJCT,60264,51128,101006,0.037070224
Jul2014,WYPR -Your Public Radio,57936,35436,107696,0.171706711
Jul2014,WRTI,56946,24961,137682,0.457556281
Jul2014,Nevada Public Radio,54888,35756,107535,0.013245154
Jul2014,WFYI,54876,30652,120004,0.00069247
Jul2014,Rhode Island Public Radio,51349,29998,102831,0.083760151
Jul2014,Jefferson Public Radio,50872,25988,108059,0.187313257
Jul2014,Cincinnati Public Radio,50812,34662,88613,0.11341809
Jul2014,WXXI Public Broadcasting,50780,38962,94104,0.06142182
Jul2014,Illinois Public Media,46177,18400,87373,0
Jul2014,WNCW,45607,22941,93241,0.239151885
Jul2014,WUFT-FM,40763,28489,62104,0
Jul2014,WKAR,39148,25447,70828,0.054868703
Jul2014,WHRV FM,39131,19652,52712,0
Jul2014,MTPR,36206,21210,72197,0.25515108
Jul2014,KGOU,36021,27934,65958,0.107409567
Jul2014,New England Public Radio,35905,22658,62626,0
Jul2014,WQED Multimedia,35581,21953,97329,2.81E-05
Jul2014,KLCC,35011,22761,66925,0.208563023
Jul2014,WKMS,34525,25926,67827,0.041998552
Jul2014,WGCU,34138,22520,65090,0.119602789
Jul2014,WDAV Classical Public Radio,33920,17331,61783,0
Jul2014,WPSU,33744,26395,59858,0.05535799
Jul2014,WVTF & RADIO IQ,32956,20184,63896,0.142796456
Jul2014,WFSU,32734,25718,57592,0.05950999
Jul2014,WNKU,32182,18648,60636,0.354235287
Jul2014,northern public radio,31974,21876,57357,0.216676049
Jul2014,Interlochen Public Radio,31000,21028,64093,0.134258065
Jul2014,KUNM,30771,20878,60977,0.186214293
Jul2014,South Carolina ETV Radio,30196,22824,33260,0.003477282
Jul2014,WYSU,30085,21749,34871,0
Jul2014,Ozarks Public Radio,30017,24101,57139,0.068228004
Jul2014,KUAR,29816,22386,52486,0.118258653
Jul2014,WCBE,29616,22891,55479,0.118989735
Jul2014,KDLG,29217,17673,60872,0.029263785
Jul2014,South Dakota Public Broadcasting,29139,20530,83485,0.033700539
Jul2014,KUVO,28162,16480,56389,0.340565301
Jul2014,KNAU,27969,20419,43826,0.195466409
Jul2014,WUIS,26667,20534,44915,0.084898939
Jul2014,KBIA,26582,20780,48304,0.107742081
Jul2014,KVPR,26473,20679,43393,0.103992747
Jul2014,WBFO,26446,22344,47242,0.019171141
Jul2014,WEMU 89.1,26143,20011,45547,0.126840837
Jul2014,WSHU,25222,14313,50721,0.360756482
Jul2014,KCBX,25161,17882,46067,0.152458169
Jul2014,WCLK,25118,15076,48775,0.409347878
Jul2014,KRCC,25054,16251,46515,0.157659456
