monthyr,name,session,users,pageviews,streaming event
Aug2015,WFAE,73118,47555,119737,0.210604776
Aug2015,Rhode Island Public Radio,72209,45465,117487,0.009306319
Aug2015,WUWM 89.7 FM - Milwaukee Public Radio,70380,45823,117396,0.106422279
Aug2015,89.9 WWNO New Orleans Public Radio,68411,38016,123046,0.204367719
Aug2015,Jefferson Public Radio,68347,37299,146359,0.159802186
Aug2015,WESA,65860,44180,107049,0.143121773
Aug2015,NET Radio,65743,50428,107921,0.000334636
Aug2015,WUSF Public Media,65307,48199,130643,0.004440565
Aug2015,WYPR Your Public Radio,61008,35113,109997,0.294797404
Aug2015,KALW,60193,42847,112140,0.015400462
Aug2015,Boise State Public Radio,59778,41875,99200,0.152363746
Aug2015,WBFO,56845,41477,96188,0.129897089
Aug2015,WRVO Public Media,54490,34155,95639,0.202587631
Aug2015,WUFT-FM,51287,38802,74611,0.000389962
Aug2015,Illinois Public Media,50515,26188,94560,0
Aug2015,Wyoming Public Media,49735,31996,93546,0.1868302
Aug2015,KBIA,47858,39369,72118,0.080655272
Aug2015,WMFE,46973,23573,84435,0.188363528
Aug2015,WJCT,45715,38537,65799,0.004768675
Aug2015,WVTF & RADIO IQ,45037,26120,103065,0.279836579
Aug2015,WOSU Public Media,44915,25806,88790,0.290392964
Aug2015,South Dakota Public Broadcasting,43407,32206,109346,0.033174373
Aug2015,KMUW,43138,27798,75917,0.008924846
Aug2015,WUIS,40844,29722,67148,0.069312506
Aug2015,WMHT,40702,26445,76797,0
Aug2015,WNCW,40061,17967,84084,0.372007688
Aug2015,WNKU,39970,16092,68517,0.476607456
Aug2015,KVPR,39042,32228,53291,0.07932483
Aug2015,WQED Multimedia,37244,22943,100467,0
Aug2015,Mississippi Public Broadcasting,35684,23931,72209,0.017262639
Aug2015,WHRV FM,35605,12676,48793,0
Aug2015,WKAR,34987,22254,67126,0.14328179
Aug2015,KUNM,34521,22305,72316,0.189826482
Aug2015,WGCU,34459,22710,64282,0.155547172
Aug2015,WFSU,34350,27551,51910,0.040349345
Aug2015,New England Public Radio,33628,21626,59271,8.92E-05
Aug2015,KWGS,33015,20285,62388,0.197364834
Aug2015,WKMS,32915,24121,69675,0.057724442
Aug2015,KNAU,32073,21529,58198,0.221245284
Aug2015,WDAV Classical Public Radio,30771,15805,53024,0.000227487
Aug2015,Interlochen Public Radio,30727,18262,71935,0.155303154
Aug2015,88.9 KETR,30618,24511,40657,0.001273761
Aug2015,KLCC,29905,18209,53305,0.035445578
Aug2015,WYSO,29808,21703,55247,0.082863661
Aug2015,WFDD,29425,18472,54910,0.291588785
Aug2015,KUAR,28848,21780,50960,0.091999445
Aug2015,northern public radio,28832,19035,48508,0.231201443
Aug2015,KUVO,28645,14802,59356,0.329481585
Aug2015,WSHU,28012,16397,51066,0.356025989
Aug2015,KRWG,27817,18580,62559,0.08606248
Aug2015,WCLK,26782,13135,54385,0.413374655
Aug2015,KOSU,26477,18350,47314,0.205990105
Aug2015,KCBX,26182,16699,43392,0.020204721
