monthyr,name,session,users,pageviews,streaming event
Oct2015,89.9 WWNO New Orleans Public Radio,68054,39088,115605,0.201516443
Oct2015,Nevada Public Radio,65863,44153,115217,6.07E-05
Oct2015,WFAE,65151,41465,104018,0.230986478
Oct2015,KWSU,63191,42383,104127,0.201880015
Oct2015,WRVO Public Media,60059,36502,109556,0.196956326
Oct2015,WBFO,58516,40767,107852,0.155495933
Oct2015,Jefferson Public Radio,55921,25744,120735,0.234437868
Oct2015,WVTF & RADIO IQ,55420,30779,99577,0.292818477
Oct2015,WMFE,54655,30722,97793,0.152428872
Oct2015,MTPR,52908,31927,93972,0.153209345
Oct2015,Wyoming Public Media,45098,28093,74057,0.221783671
Oct2015,WKAR,44069,27660,110350,0.173750255
Oct2015,South Dakota Public Broadcasting,43571,29653,128360,0.048725069
Oct2015,WUIS,43325,31061,81151,0.069082516
Oct2015,WNKU,43324,15809,80685,0.487651186
Oct2015,WNCW,42723,20246,90674,0.358448611
Oct2015,KMUW,42068,26721,74829,0.009888752
Oct2015,Illinois Public Media,41590,20919,81439,2.40E-05
Oct2015,KGOU,40238,30249,76104,0.101346985
Oct2015,New England Public Radio,39501,24821,72557,0.000126579
Oct2015,WJCT,38956,32039,57309,0.005852757
Oct2015,WMHT,38608,24281,71533,0
Oct2015,WQED Multimedia,38330,23290,95823,0
Oct2015,WHRV FM,38100,13621,51262,0
Oct2015,WFSU,37205,30853,55606,0.037387448
Oct2015,WKMS,36465,28994,68345,0.042122583
Oct2015,KBIA,35320,26435,60817,0.110362401
Oct2015,WDAV Classical Public Radio,35097,20142,63018,0.000199447
Oct2015,KLCC,34703,20981,63192,0.039362591
Oct2015,KOSU,33373,24171,57228,0.166062386
Oct2015,WSHU,32013,18146,56561,0.322712648
Oct2015,WGCU,31845,21610,56836,0.131072382
Oct2015,northern public radio,31649,20503,55561,0.224967614
Oct2015,KUNM,30883,18622,69822,0.208690866
Oct2015,KWGS,29762,16899,62595,0.225421679
Oct2015,South Carolina ETV Radio,29247,16644,60497,0.290388758
Oct2015,KNAU,28242,16540,53226,0.218575172
Oct2015,Mississippi Public Broadcasting,27207,16951,56922,0.007277539
Oct2015,WCQS,26930,13764,49172,0.320163387
Oct2015,WYSO,26687,16847,55812,0.177951812
Oct2015,WCLK,26657,12532,57052,0.438796564
Oct2015,Interlochen Public Radio,26341,16939,49366,0.193614517
Oct2015,KVPR,26062,19985,38298,0.129076817
Oct2015,KRWG,26014,17678,45850,0.050011532
Oct2015,KDLG,26007,14477,59009,0.009458992
Oct2015,KPCW 91.9FM,25357,18328,46845,0.092203336
Oct2015,WFDD,25076,15256,48558,0.308781305
Oct2015,KUVO,24526,12457,52082,0.358109761
Oct2015,WCBE,24332,17131,58199,0.160200559
Oct2015,WBHM 90.3 Birmingham,23858,16093,51724,0.161329533
Oct2015,KCBX,23664,14627,44867,0.023453347
Oct2015,KUNR Reno Public Radio,23437,15964,45587,0.182062551
