monthyr,name,session,users,pageviews,streaming event
Nov2015,WYSU,4901,2639,9193,0
Nov2015,KNBA KBC,4790,2758,10641,0.296033403
Nov2015,KBBI,4256,3228,7456,0.016917293
Nov2015,WMKY,4186,3253,9108,0.084328715
Nov2015,KSJD,3736,2006,9368,0.189239829
Nov2015,Georgia Public Broadcasting,3704,2901,10721,0
Nov2015,KASU,3675,2520,6611,0.205442177
Nov2015,KTTZ,3427,2056,9079,0.218266706
Nov2015,WGVU,3383,2509,7891,0.038723027
Nov2015,KENW,3219,2299,8817,0
Nov2015,KEDM,2613,1644,6814,0.154994259
Nov2015,KAWC,2465,1753,5630,0.038539554
Nov2015,WEOS,2298,1556,4580,0.313751088
Nov2015,KWIT,2287,1643,4243,0.104940971
Nov2015,KACU,2146,1009,4002,0.27166822
Nov2015,WESM,1954,1266,5689,0.243091095
Nov2015,WVAS,1937,1544,4768,0.218378936
Nov2015,KCND,1907,1476,3109,0.002621919
Nov2015,KCCU,1766,1144,3293,0.238958097
Nov2015,WPRL,1627,1194,3219,0.108174554
Nov2015,KUCB,1564,1030,4453,0.017902813
Nov2015,Southern California Public Radio,1314,1182,1809,0
Nov2015,WCSU,1221,716,4413,0.232596233
Nov2015,WTMD,775,659,1622,0
Nov2015,WNIN,670,505,1282,0.050746269
Nov2015,KAMU,630,492,1565,0.122222222
Nov2015,WJSU,624,473,1493,0.028846154
Nov2015,KISU,564,236,1235,0.15070922
Nov2015,WYEP,488,395,827,0
Nov2015,North Country Public Radio,325,283,443,0
Nov2015,NPR Berlin,197,162,298,0.015228426
Nov2015,WFDD,139,88,355,0.215827338
Nov2015,WICN,114,85,183,0
Nov2015,WOUB,75,34,297,0
Nov2015,NPRStations,60,20,1160,0.016666667
Nov2015,Test Station,26,25,144,0.153846154
Nov2015,minnesota+public+radio,25,18,49,0
Nov2015,WITH Radio,15,5,321,0.2
