monthyr,name,session,users,pageviews,streaming event
Apr2015,WJCT,40833,34124,65291,0.043273823
Apr2015,WQED Multimedia,40341,24267,102148,0
Apr2015,New England Public Radio,39776,25327,67734,0.000402253
Apr2015,KVPR,37602,29844,58831,0.089809053
Apr2015,KRWG,36736,27181,61709,0.038055314
Apr2015,KGOU,36647,27022,66985,0.093268207
Apr2015,WHRV FM,35173,12215,47287,0
Apr2015,Tri States Public Radio,35037,30013,53941,0.020378457
Apr2015,KMUW,34518,21350,66877,0.091024972
Apr2015,WFDD,34479,23494,64793,0.219089881
Apr2015,WFSU,34125,26765,52166,0.044190476
Apr2015,KLCC,33716,22312,62359,0.028532448
Apr2015,WNKU,33123,16731,59305,0.386136521
Apr2015,WDAV Classical Public Radio,32793,17048,56501,0
Apr2015,South Dakota Public Broadcasting,31866,22015,112113,0.023755727
Apr2015,WGCU,31508,19204,59245,0.177002666
Apr2015,88.9 KETR,31394,24058,44251,0.001911193
Apr2015,KUVO,29919,16454,58445,0.368762325
Apr2015,KUNM,28789,18080,58544,0.20660669
Apr2015,WCLK,28771,16685,52942,0.371658962
Apr2015,northern public radio,28423,17790,54014,0.256095416
Apr2015,KNAU,28328,19613,41981,0.22779582
Apr2015,Mississippi Public Broadcasting,27421,17127,55978,0
Apr2015,KRCC,27040,16477,47373,0.202884615
Apr2015,Ozarks Public Radio,26955,20179,50696,0.116787238
Apr2015,Interlochen Public Radio,26912,18628,48966,0.144099287
Apr2015,WCBE,26892,19692,51646,0.131600476
Apr2015,WSHU,26298,13920,47274,0.419537607
