monthyr,name,session,users,pageviews,streaming event
May2015,WGCU,29178,17603,57360,0.17715402
May2015,Interlochen Public Radio,29122,21071,49797,0.088215095
May2015,KLCC,28718,17781,52545,0.036875827
May2015,KUAR,28655,22337,47708,0.07681033
May2015,KUVO,27985,14765,67780,0.34371985
May2015,WKMS,27984,21995,52646,0.045668954
May2015,WFYI,26781,23183,35914,0
May2015,KUNM,26762,16751,55643,0.148456767
May2015,northern public radio,26480,16672,48197,0.254758308
May2015,WFDD,26393,17173,47810,0.270033721
May2015,WCLK,25517,14846,46809,0.386213113
May2015,KRWG,25446,17608,46850,0.05214965
May2015,WBHM 90.3 Birmingham,25435,23114,29197,0
May2015,WYSO,24294,17143,40946,0.030377871
May2015,KNAU,23955,15819,38238,0.24767272
May2015,88.9 KETR,23083,16553,33454,0.002382706
May2015,KCBX,22686,14013,44197,0.153663052
May2015,WCQS,22408,12985,40875,0.33849518
May2015,WCBE,22082,15920,42089,0.146318268
May2015,WGLT,21814,12876,38869,0
May2015,KRCC,21658,12109,41621,0.209714655
May2015,Utah Public Radio,21302,17026,34550,0.043657873
May2015,WDDE,20729,16609,33707,0.004775918
May2015,KDLG,20058,10666,45976,0.026223951
May2015,Hawaii Public Radio,19940,15514,34097,0.027883651
May2015,Ozarks Public Radio,19337,13861,37617,0.143869266
May2015,WMUK,19323,15181,30303,0.076230399
May2015,WDET,18790,6828,24222,0.299042044
May2015,South Carolina ETV Radio,18582,11268,37363,0.259121731
May2015,WMRA,18334,12313,29200,0.216101233
May2015,WSKG Public Media,17950,11094,39093,0.002116992
May2015,WHQR,17578,10987,34233,0.24075549
May2015,WUWF,16500,11955,28120,0.141454545
May2015,WUKY,15665,10417,25969,0.026109161
May2015,KPBX,15650,9645,31056,0.231693291
May2015,WCBU peoria public radio,15326,10970,26839,0.062638653
May2015,WBAA,14799,10335,26571,0.149672275
May2015,KVNF,14655,10307,27676,0.189832822
May2015,WUOT,14468,6972,25883,0.442009953
May2015,WEKU,14144,8543,22116,0.235152715
May2015,WEMU 89.1,14061,9740,27541,0.162932935
May2015,WGTE Public Media,13573,8410,34387,0
May2015,KIOS,13526,7393,25727,0.316057962
May2015,KAZU,13355,7106,24769,0.167577686
May2015,KAJX,13033,9651,22934,0.014271465
May2015,WPSU,12871,9992,27134,0.011809494
May2015,Alabama Public Radio,12750,9437,21556,0.181333333
May2015,KANW,12603,8015,21145,0.083234151
May2015,White Pine Community Broadcasting,12598,9625,22599,0.009366566
May2015,WKNO,12497,8109,19848,0.294710731
May2015,WTEB,12220,9320,20187,0.154418985
May2015,Tri States Public Radio,11979,8111,22384,0.063945237
May2015,KRVS,11817,6126,24248,0.272911907
May2015,KUAF 91.3 FM Fayetteville,11520,6804,21768,0.231857639
May2015,88.1 WVPE,11422,6063,20503,0.416214323
May2015,WNMU,11299,7885,24546,0.068678644
May2015,KPCW 91.9FM,11180,6572,25757,0.158407871
May2015,Red River Radio KDAQ,10336,6930,22354,0.227070433
May2015,KSUT Four Corners,10295,5409,18652,0.352015542
May2015,Delmarva Public Radio,10160,8456,16558,0.095669291
May2015,KTEP,9649,7486,16097,0.151725567
May2015,NIPR Northeast Indiana Public Radio,9396,5957,18661,0.251064283
May2015,WRKF,9115,5295,15999,0.052331322
May2015,KUSP,9094,5556,16680,0
May2015,KUNR Reno Public Radio,9025,4675,17607,0.060277008
May2015,WAER Syracuse Public Media,8888,6251,16882,0.174842484
May2015,Digital Services,8745,5939,16632,0.008576329
May2015,WUCF-FM,8717,6029,14406,0
May2015,WUTC,8481,5654,14111,0.275792949
May2015,WKU Public Radio,8399,5939,14079,0.029170139
May2015,KRCU,7955,6750,15046,0.034192332
May2015,High Plains Public Radio,7901,5316,14351,0.031641564
May2015,WQCS FM,7838,4223,16294,0.388491962
May2015,WNTI,7565,3812,18160,0.405023133
May2015,WEAA-FM,7559,5103,16478,0.33231909
May2015,WDIY,7542,5520,13698,0.12702201
May2015,KUMD,7082,4116,15671,0.034877153
May2015,WFIT,7050,4073,14645,0.363120567
May2015,WYSU,6939,4778,11074,0
May2015,WMNF Tampa,6837,3384,9344,0
May2015,KBBI,6709,5179,10899,0
May2015,KSFR,6530,4148,14036,0.031699847
May2015,WSIU Public Braodcasting,6237,4902,12129,0.011063011
May2015,PECONIC PUBLIC BROADCASTING,6125,4289,12572,0.236734694
May2015,WMKY,6116,5234,10829,0.055264879
May2015,KNBA KBC,6107,4258,12841,0.161945309
May2015,Georgia Public Broadcasting,6051,4332,17060,0
May2015,WMOT,5760,4836,9972,0.011631944
May2015,KENW,5543,4476,12379,0
May2015,KCCU,5376,4359,8403,0.151971726
May2015,Northstate Public Radio,5254,2701,11189,0.309859155
May2015,KRCB,5220,3892,11097,0.075095785
May2015,KVCR,5109,3202,14084,0.044235663
May2015,KWBU,4973,3487,10228,0.058717072
May2015,KTTZ,4644,3266,8621,0.059431525
May2015,KASU,4517,3548,6955,0.030994023
May2015,KEDM,4364,3565,8977,0.055912007
May2015,WVIK,4324,2903,10043,0.226410731
May2015,ideastream,4256,3634,6288,0
May2015,KSJD,3986,2764,7292,0.112393377
May2015,WVAS,3929,3232,6129,0.136675999
May2015,KAWC,3817,3064,6702,0.018862981
May2015,WESM,3648,3006,6677,0.025493421
May2015,KACU,3369,2678,4716,0.019887207
May2015,KUAC,3118,2360,6042,0.051956382
May2015,WJSU,3063,2738,3998,0.035586027
May2015,WTMD,2936,2344,4663,0
May2015,WCSU,2884,2301,7237,0.098127601
May2015,KWIT,2711,2121,5017,0.026189598
May2015,KCND,1820,1412,2780,0.003846154
May2015,WPRL,1285,1139,1585,0.056031128
May2015,WNIN,1251,1035,1986,0.009592326
May2015,KAMU,778,535,1988,0.231362468
May2015,WAPS,468,453,678,0
May2015,North Country Public Radio,463,372,851,0
May2015,WYEP,350,316,759,0
May2015,NPR Berlin,212,135,272,0.099056604
May2015,WOUB,120,107,271,0
May2015,WGVU,101,76,128,0
May2015,WICN,84,70,243,0
May2015,NPRStations,73,20,618,0
May2015,WVIA,34,6,15,0
May2015,88Nine RadioMilwaukee,10,9,12,0
May2015,KDFC,10,9,13,0
May2015,90.3 Birmingham,6,2,12,0
May2015,KMFA,2,1,2,0
May2015,minnesota+public+radio,2,2,2,0
May2015,Wisconsin Public Radio,2,2,8,0
May2015,Test Station,1,1,1,1
May2015,WXYZ,1,1,12,0
